OccNo,OccClass,OccType,OccDate,OccTime,Province,Location,NearestLocationLongitude,NearestLocationLatitude,RegionOcc,RegionResponsible,PipelineOperator,FacilityName,FacilityType,PipelineName,PipelineType,ComponentAffected,ProductCarried,TypeOfProduct,DetectionMethod,LandUseType,EntityInvolved,HazardType,ThreatToPipeline,QuantityLost,QuantityRecovered,OccSummary,Fire,Explosion,ProductReleasedIndicator,ProductReleased,InterruptionOfPipelineOperations,Rupture,OperatedBeyondLimits,ProductLeftCoPropertyROW,TerrainEnvironmentalHazard,TSBDeployed,SignificantEnvironmentalImpact,ReportedDate,ReportedTime,TotalSeriousInjuries,TotalFatalInjuries
P93H0022,C-4,Incident,7/29/1993,00:00:00,Saskatchewan,Kerrobert,-109.13333333,51.91666667,Head Office,HEAD OFFICE,Manito Pipelines Ltd.,Kerrobert Terminal,Terminal,0,0,0,0,0,Employee / Contractor (Onsite),,0,0,0,0.0,0.0,"AT APPROX. MIDNIGHT, JULY 29, 1993 THE MANITO CONTROL CENTRE OPERATOR OBSERVED A LOSS OF COMMUNICATION WITH KERROBERT TERMINAL.  THE FIELD OPERATOR NOTICED TOWER NO. 75 HAD FALLEN.  THE INVESTIGATIVE CREW NOTICED A LONG BUCKLE NEAR THE TOP OF TANK NO.96002.  MANITO WILL CONTINUE TO OPERATE THE TANK AT A LEVEL BELOW THE BUCKLED SECTION UNTIL THE EXTENT OF THE DAMAGE HAS BEEN ASSESSED.",False,False,False,0,0,0,0,0,0,0,0,0,0,0,0
P93H0023,C-4,Accident,8/3/1993,10:12:00,Saskatchewan,Midale,-103.4,49.4,Head Office,HEAD OFFICE,Tundra Energy Marketing Limited,0,0,Well Effluent,Gathering Line,0,Other,OTHER,Employee / Contractor (Onsite),,0,0,0,2.0,0.0,A PINHOLE LEAK RELEASED AN OIL-IN-WATER EMULSION (10% CRUDE OIL AND 90% WATER).  THE PINHOLE WAS CAUSED BY INTERNAL CORROSION.,False,False,True,Other,0,0,0,0,0,0,0,0,0,0,0
P93H0024,C-4,Accident,8/5/1993,08:00:00,Quebec,Montréal,-73.6,45.5,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,0,0,Line 9,Transmission Line,0,Crude Oil,LVP,3rd Party / Other Company,,0,0,0,32.0,0.0,IPL WAS ADVISED THAT CRUDE OIL HAD BEEN FOUND IN A SANITARY SEWER THAT CROSSED ITS LINE NEAR MP 2258.01.  THE LEAK WAS CAUSED BY THROUGH WALL CORROSION ON THE DENSITOMETER RETURN LINE.,False,False,True,Crude Oil,0,0,0,0,0,0,0,0,0,0,0
P93H0025,C-4,Incident,8/9/1993,13:58:00,Saskatchewan,Burstall,-109.9,50.65,Head Office,HEAD OFFICE,Plains Midstream Canada Ulc,0,0,Ptc Mainline: Empress / Winnipeg,Transmission Line,0,Natural Gas Liquids / LPG,HVP,RIGHT OF WAY SURVEILLANCE,,0,0,0,0.0,0.0,LPG VAPOURS PASSING BY THE O-RING ON A COMPLETION PLUG IN A STOPPLE TEE FLANGE CAUSED VEGETATION DISCOLORATION.  STOPPLE TEE WAS REMOVED AND REPLACED.,False,False,True,Natural Gas Liquids / LPG,0,0,0,0,0,0,True,0,0,0,0
P93H0026,C-5,Incident,8/13/1993,23:00:00,Saskatchewan,Neilburg,-109.63333333,52.83333333,Head Office,HEAD OFFICE,Manito Pipelines Ltd.,Neilburg Pump Station,Pump Station,0,0,0,Other,OTHER,Employee / Contractor (Onsite),,0,0,0,5.0,0.0,"A TECHNICIAN LEFT THE NEILBURG PUMP STATION FOR APPROXIMATELY ONE HOUR AND DID NOT LOCK THE GATE.  WHEN HE RETURNED, HE DISCOVERED THAT SOMEONE HAD OPENED VALVES ON THE METER PROVING MANIFOLD.  OIL COMING IN ON ANOTHER PIPELINE FLOWED TO THE SUMP WHICH THEN OVERFLOWED.",False,False,True,Other,0,0,0,0,0,0,0,0,0,0,0
P93H0027,C-4,Accident,8/17/1993,10:00:00,British Columbia,Fort St. John,-120.85,56.25,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,North Jedney,Gathering Line,0,Sour Gas,GAS,Employee / Contractor (Onsite),,0,0,0,0.0,0.0,A LEAK ON THE PIPELINE WAS CAUSED BY A PIPE BUCKLE.  BUCKLE WAS CAUSED BY SLOW SLOPE MOVEMENT.  A SECTION OF PIPE WAS REPLACED.  THE SAME LOCATION HAD BUCKLED IN 1991 AND BEEN REPLACED AT THAT TIME.,False,False,True,Sour Gas,0,0,0,0,0,0,0,0,0,0,0
P93H0028,C-5,Incident,8/26/1993,16:02:00,Manitoba,Ile Des Chênes,-96.98833333,49.71055556,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 41,Compressor Station,0,0,0,0,0,Employee / Contractor (Onsite),,0,0,0,0.0,0.0,"WHILE DIGGING CABLE TRENCH, A CONTRACTOR SCRAPED THE 914MM COMMON SUCTION PIPE.  THE PIPE WAS INSPECTED AND FOUND TO BE ACCEPTABLE.  A TCPL INSPECTOR HAD BEEN ON SITE BUT HAD NOT PROBED FOR THE PIPE DEPTH.  HE HAD RELIED ON AN AS-BUILT DRAWING.",False,False,False,0,0,0,0,0,0,0,0,0,0,0,0
P93H0029,C-4,Incident,8/27/1993,19:45:00,Ontario,Stittsville,-75.91666667,45.25,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 1217,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),,0,0,0,22500.0,0.0,"THE STATION HAD BEEN PUT ON APU POWER MODE DUE TO FREQUENT HYDRO IINTERRUPTIONS.  THE CONTROL ALLOWING THE AUTOMATIC TRANSFER TO LOCAL POWER HAD BEEN DISABLED.  THE APU BECAME STARVED OF GAS DUE TO A FAULTY FUEL GAS REGULATOR AND SHUT DOWN.  AN UNIT ESD WAS INITIATED.  DUE TO A PLC COMMUNICATION FAILURE AND INTERRUPTION OF THE POWER SUPPLY, THE B PLANT UNIT EMERGENCY AND NORMAL VENT VALVES OPENED PREMATURELY.",False,False,True,Natural Gas,0,0,0,0,0,0,0,0,0,0,0
P93H0030,C-4,Accident,9/3/1993,20:40:00,British Columbia,Fort Nelson,-122.71666667,58.8,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Fort Nelson Gas Plant,Gas Processing Plant,0,0,0,0,0,Employee / Contractor (Onsite),,0,0,0,0.0,0.0,"AS THE BOILER WAS BEING BROUGHT BACK ON LINE, AN EXPLOSION TOOK PLACE.  THE EXPLOSION OCCURRED WHEN GAS ENTERED THE FURNACE AT AN EXCESSIVE RATE TOO RICH TO IGNITE, PROBABLY DUE TO THE FUEL CONTROL VALVE (FCV) REMAINING PARTIALLY OPEN AFTER A PREVIOUS BOILER TRIP.  THE BURNER LOGIC ALLOWS THE FCV TO REMAIN PARTIALLY OPEN AFTER A BOILER SHUTDOWN AS WELL AS ALLOWING A START ATTEMPT WHEN THE FCV IS PARTIALLY OPEN.  CHANGES HAVE BEEN MADE TO THE BURNER LOGIC AND BOILER START-UP PROCEDURES.",0,True,False,0,0,0,0,0,0,0,0,0,0,0,0
P93H0031,C-4,Incident,9/5/1993,08:43:00,Ontario,Sundridge,-79.4,45.76666667,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 119,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),,0,0,0,21500.0,0.0,A PROBLEM WITH THE LINE 100-2 DISCHARGE BLOWOFF VALVE CAUSED GAS TO BE RELEASED UNTIL THE BLOWOFF VALVE WAS ISOLATED.  THE PRESSURE SWITCH TO TRANSLATE THE INPUT SIGNAL TO LOGIC TO INITIATE A SHUT DOWN WAS FAULTY; THE PRESSURE SWITCH TO OPEN THE BLOWOFF ON HIGH DISCHARGE PRESSURE WAS ALSO FAULTY.  THE SWITCHES MAY HAVE FAILED DUE TO VIBRATION IN THE YARD PIPING.,False,False,True,Natural Gas,0,0,0,0,0,0,0,0,0,0,0
P93H0032,C-4,Accident,9/8/1993,20:00:00,British Columbia,Fort St. John,-120.85,56.25,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,East Rigel,Gathering Line,0,Sour Gas,GAS,RIGHT OF WAY SURVEILLANCE,,0,0,0,10000.0,0.0,"THE PIPELINE AT THIS LOCATION HAD BEEN EXPOSED BY THE EROSION OF THE RIVER BANK DUE TO HIGH WATER LEVELS CAUSED BY SEVERE RAINFALLS DURING THE SUMMER.  A HUNTER'S CAMP HAD BEEN SET UP ACROSS THE RIVER FROM THE EXPOSED PIPE.  THE PIPE WAS HIT BY A RIFLE SHOT AND A LEAK RESULTED.  WHEN THE LEAK WAS REPORTED, THE SECTION OF LINE WAS IMMEDIATELY SHUT IN AND BLOWN DOWN.  BECAUSE OF THE EROSION, APPROXIMATELY 839' OF PIPE WAS RELOCATED AWAY FROM THE RIVER BANK.",0,0,True,Sour Gas,0,0,0,0,0,0,0,0,0,0,0
P93H0033,C-4,Accident,4/8/1993,05:00:00,Saskatchewan,Monchy,-107.83333333,49.01666667,Head Office,HEAD OFFICE,Foothills Pipe Lines Ltd.,Meter Station 491,Meter Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),,0,0,0,0.0,0.0,A THERMOWELL ON A METER RUN FAILED DUE TO VIBRATION FROM THE GAS FLOW.  REMAINING THERMOWELLS WILL BE INSPECTED ANNUALLY.  ANY UNUSED THERMOWELLS WILL BE PLUGGED.,False,False,True,Natural Gas,0,0,0,0,0,0,0,0,0,0,0
P93H0034,C-4,Incident,9/25/1993,13:30:00,Quebec,Vaudreuil-Dorion,-74.03333333,45.4,Head Office,HEAD OFFICE,Trans-Northern Pipelines Inc.,Como Pump Station,Pump Station,0,0,0,Refined Products,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"THE UNIT SHUT DOWN SEQUENCE OF THE COMEAU PUMP STATION WAS INITIATED THROUGH MONTREAL CONTROL CENTRE.  ALTHOUGH THE PUMP UNIT DISCHARGE VALVE WAS CLOSED, THE UNIT COULD NOT BE SHUT OFF DUE TO LOOSE SCREW WHICH PREVENTED THE STARTER FROM DISENGAGING.  WHEN EMPLOYEES ARRIVED AT THE STATION TO SHUT OFF THE UNIT, THE UNIT HAD OVERHEATED AND A SEAL HAD FAILED.  DUE TO THE HEAT IN THE PUMP BUILDING, THE FURNACE OIL THAT HAD ESCAPED WAS SMOKING.",False,False,True,Refined Products,True,0,0,0,0,0,0,9/9/1993,16:00:00,0,0
P93H0036,C-4,Incident,10/1/1993,09:45:00,Manitoba,Ile Des Chênes,-96.98833333,49.71055556,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 41,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"THE STATION WAS MANUALLY SWITCHED TO AUXILIARY POWER BECAUSE OF LOCAL POWER SHUTDOWN.  THE A PLANT INVERTER HAD PREVIOUSLY TRIPPED TO THE AUXILIARY POWER MODE DUE TO A BURNED OUT DIODE.  A MANUAL TRANSFER TO THE AUXILIARY POWER SYSTEM WHEN THE INVERTER IS ALREADY IN THE AUXILIARY MODE IS EQUIVALENT TO A POWER LOSS.  THE A PLANT THEREFORE SHUT DOWN.  THE A PLANT COMPRESSOR UNIT 6 DISCHARGE VALVE FAILED TO ISOLATE THE UNIT, ALLOWING GAS TO VENT THROUGH THE EMERGENCY VENT UNTIL THE DISCHARGE VALVE COULD BE MANUALLY CLOSED.  THE DIODE WAS REPLACED.",False,False,True,Natural Gas,False,0,0,0,0,0,0,10/1/1993,14:45:00,0,0
P93H0037,C-5,Accident,10/7/1993,12:30:00,British Columbia,Fort St. John,-120.85,56.25,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Compressor Station N3,Compressor Station,0,0,0,0,0,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,COMPRESSOR UNIT 2 WAS OFF LINE.  THE CONTROL SYSTEM MALFUNCTIONED AND OPENED THE FUEL GAS VALVE TO THE UNIT ENGINE.  GAS FLOWED INTO THE COMBUSTION CHAMBER OF THE COMPRESSOR UNIT AND WAS IGNITED.  EMPLOYEES SAW THE HIGH TEMPERATURE ALARM ON THE PANEL AND SHUT OFF THE FUEL GAS SUPPLY.,True,False,False,0,False,0,0,0,0,0,0,10/7/1993,21:25:00,0,0
P93H0038,C-4,Incident,10/26/1993,17:00:00,Quebec,Montréal,-73.6,45.5,Head Office,HEAD OFFICE,Trans-Northern Pipelines Inc.,Montreal Terminal,Terminal,0,0,0,Refined Products,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,HALF INCH VALVE WAS LEFT OPEN DURING ROUTINE MAINTENANCE TO FACILITATE DRAINAGE OF PIPELINE MANIFOLD.  THE VENT VALVE WAS STILL OPEN WHEN THE PIPELINE MANIFOLD WAS BEING PRESSURIZED AND SPRAYED JET FUEL INTO THE ATMOSPHERE.  AN EMPLOYEE NOTICED THE RELEASE AND CLOSED THE VALVE.,False,False,True,Refined Products,False,0,0,0,0,0,0,10/26/1993,17:26:00,0,0
P93H0039,C-4,Incident,10/28/1993,11:00:00,Ontario,Oakville,-79.68333333,43.45,Head Office,HEAD OFFICE,Trans-Northern Pipelines Inc.,Oakville Pump Station,Pump Station,0,0,0,Refined Products,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"THE DIAPHRAGM IN A PRESSURE SWITCH FAILED CAUSING FUEL TO BYPASS THE SWITCH MECHANISM AND TO ESCAPE THROUGH A VENT IN THE ASSEMBLY.  ALTHOUGH THE SWITCH WAS RATED AT 2500 PSIG, THE FAILURE OCCURRED AT 300 PSIG.  LESS THAN I CU.M. OF GASOLINE HAD ESCAPED.  AN EMPLOYEE DISCOVERED THE LEAK.",False,False,True,Refined Products,False,0,0,0,0,0,0,10/28/1993,16:05:00,0,0
P93H0041,C-4,Incident,11/5/1993,11:00:00,Saskatchewan,Moose Jaw,-105.53333333,50.4,Head Office,HEAD OFFICE,Plains Midstream Canada Ulc,Moose Jaw Storage,Storage Facility,0,0,0,Natural Gas Liquids / LPG,HVP,3rd Party / Other Company,Station Property,0,0,0,0.0,0.0,"THE VAPOUR CLOUD WAS DUE TO A SMALL PROPANE VALVE PACKING LEAK.  THE VALVE WAS A PRESSURE LET DOWN STATION ON THE TANK FILL LINE COMING OFF THE MAIN PIPELINE.  FILL LINE WAS ISOLATED, DEPRESSURIZED AND THE VALVE REPAIRED.",False,False,True,Natural Gas Liquids / LPG,False,0,0,0,0,0,0,11/9/1993,11:28:00,0,0
P93H0043,C-4,Incident,10/20/1993,0,British Columbia,Quesnel,-122.5,53.0,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,Mainline,Transmission Line,0,0,0,Employee / Contractor (Onsite),Marginal Land,0,0,0,0.0,0.0,"WEI HAD MADE ARRANGEMENTS TO HAVE A WEI INSPECTOR ON-SITE DURING THE INSTALLATION OF A WATER LINE ACROSS ITS MAINLINE.  HOWEVER, THE CONTRACTOR SHOWED EARLY TO DO THE WORK AND DAMAGED THE LINE IN TWO PLACES.  WEI MADE TEMPORARY REPAIRS TO THE LINE AND WILL MAKE PERMANENT REPAIRS NEXT YEAR.  LETTERS HAVE BEEN SENT TO BOTH THE LANDOWNER AND THE CONTRACTOR NOTIFYING THEM OF THE SERIOUSNESS OF THEIR ACTIONS.",False,False,False,0,False,0,0,0,0,0,0,10/26/1993,18:30:00,0,0
P93H0044,C-4,Accident,11/23/1993,09:12:00,British Columbia,Quesnel,-122.5,53.0,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Compressor Station 5A,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,AN ACCUMULATION OF STRESSES COMBINED WITH VIBRATION OF THE PIPING SYSTEM CAUSED FATIGUE CRACKS TO DEVELOP ON THE SURFACE OF THE WELD ON THE BASE OF AN ELBOW ON THE BY-PASS PIPING BETWEEN THE SUCTION AND DISCHARGE PIPING OF COMPRESSOR UNIT 5.  THE STATION GAS DETECTOR DID NOT PICK UP THE LEAK.  THE CRACK WAS DISCOVERED BY AN EMPLOYEE.  THE UNIT WAS SHUT DOWN AND REPLACEMENT PIPING WILL BE INSTALLED.,False,False,True,Natural Gas,False,0,0,0,0,0,0,11/23/1993,18:55:00,0,0
P93H0045,C-4,Accident,11/22/1993,14:45:00,Manitoba,Souris,-100.26027778,49.61722222,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,0,0,Line 2,Transmission Line,0,Crude Oil,LVP,Employee / Contractor (Onsite),Marginal Land,0,0,0,5.0,0.0,LINE 2 WAS LEAKING AT A CASED ROAD CROSSING.  THE DEFECT WHICH CAUSED THE LEAK ORIGINATED AT A HOOK CRACK ADJACENT TO THE ERW SEAM.  OPERATIONAL CYCLIC STRESSES CAUSED A FATIGUE  CRACK TO PROPOGATE THROUGH THE WELD.,False,False,True,Crude Oil,True,0,0,0,0,0,0,11/22/1993,18:25:00,0,0
P93H0046,C-4,Incident,11/29/1993,08:00:00,Saskatchewan,Herschel,-108.35,51.63333333,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Herschel Pump Station,Pump Station,0,0,0,Natural Gas Liquids / LPG,HVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,AN EMPLOYEE DETECTED A MINOR DRIP FROM AN ABOVE GROUND FLANGE ON LINE 1 SUCTION MAINLINE PIPING.  A NEGLIGIBLE AMOUNT OF NGL HAD BEEN RELEASED.  A MAINTENANCE CREW WILL EXAMINE THE FLANGE AND CORRECT THE PROBLEM.,False,False,True,Natural Gas Liquids / LPG,False,0,0,0,0,0,False,11/29/1993,13:10:00,0,0
P93H0047,C-3,Accident,12/5/1993,14:38:00,Ontario,Sundridge,-79.4,45.76666667,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 119,Compressor Station,0,0,0,0,0,OTHER,Station Property,0,0,0,0.0,0.0,AN OVERPRESSURIZING OF THE RECYCLE VALVE'S ACTUATOR CYLINDER CAUSED THE CAST ALUMINUM ALLOY CYLINDER TO BURST.  A METALLURGICAL EXAMINATION BY THE WELDING INSTITUTE OF CANADA INDICATED THAT SIGNIFICANT DEFECTS FOUND IN THE CASTING MATERIAL MAY HAVE CAUSED THE CYLINDER TO FAIL AT AN INTERNAL PRESSURE SIGNIFICANTLY LOWER THAN THE RATED FAILURE PRESSURE.  ONE EMPLOYEE WAS INJURED IN THE EXPLOSION.  THE RECYCLE VALVE WAS A VALTEK MEGASTREAM RECYCLE VALVE.,False,True,False,0,True,0,0,0,0,0,False,12/5/1993,19:40:00,1,0
P93H0048,C-4,Incident,12/1/1993,11:56:00,Alberta,Edmonton,-113.46666667,53.55,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Edmonton Terminal,Terminal,0,0,0,Natural Gas Liquids / LPG,HVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"TO FLUSH THE NGL MANIFOLD WITH OSA CRUDE, A SERIES OF VALVES ARE OPENED AT THE END OF THE NGL CYCLE TO PREPARE FOR THE OSA DELIVERY.  WHEN VALVE WAS OPENED ON THE PRODUCTS MANIFOLD, NGL ENTERED THE PRODUCTS MANIFOLD AND OVERPRESSURED THE RELIEF VALVE.  NGL WAS RELEASED TO THE PRODUCTS SUMP, WHICH IN TURN IS VENTED TO ATMOSPHERE.  THE GAS DETECTOR AT THE PRODUCTS MANIFOLD ALERTED EMPLOYEES TO THE PROBLEM.",False,False,True,Natural Gas Liquids / LPG,False,0,0,0,0,0,0,12/1/1993,18:10:00,0,0
P93H0013,C-4,Incident,5/31/1993,13:00:00,Ontario,Atikokan,-91.61666667,48.75,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,0,0,Line 100-3,Transmission Line,0,Natural Gas,GAS,SCADA,,0,0,0,0.0,0.0,LEAK FROM THE FLANGED END OF A NPS 24 GATE VALVE.  LEAK ELIMINATED BY TIGHTENING THE FLANGE BOLTS.,False,False,True,Natural Gas,0,0,0,0,0,0,0,0,0,0,0
P93H0049,C-4,Incident,12/14/1993,11:00:00,Quebec,Saint-Vincent-De-Paul,-73.65,45.61666667,Head Office,HEAD OFFICE,Trans-Northern Pipelines Inc.,0,0,Mainline,Transmission Line,0,Refined Products,LVP,RIGHT OF WAY SURVEILLANCE,Farm Land,0,0,0,1.0,0.0,"WHILE ON A ROUTINE LINE PATROL, EMPLOYEES DISCOVERED A POTENTIAL LEAK AREA OVER THE PIPELINE.  THE LINE WAS SHUT DOWN AND EXPOSED.  THERE WAS NO VISIBLE LEAKAGE.  THE LINE WAS PRESSURIZED AND AT APPROXIMATELY 6000 KPA, LEAKAGE WAS NOTED IN THE VICINITY OF A GIRTH WELD.  A SHORT SECTION OF LINE CONTAINING THE WELD WAS REMOVED AND EXAMINED.  THE WELDING INSTITUTE OF CANADA DETERMINED THAT THE CAUSE OF THE LEAK WAS POOR WORKMANSHIP IN THE BUTT WELD AT THE TIME OF CONSTRUCTION IN 1952.",0,0,True,Refined Products,True,0,0,0,0,0,0,12/15/1993,09:53:00,0,0
P93H0050,C-5,Incident,12/27/1993,11:30:00,Ontario,Niagara-On-The-Lake,-79.06666667,43.25,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,0,0,Line 200-1,Transmission Line,0,0,0,Employee / Contractor (Onsite),Developed Land - Residential,0,0,0,0.0,0.0,"A WATER MAIN RUPTURED UNDER THE MAINLINE NEAR ST. DAVID'S, ONT.  WHEN TCPL REACHED THE SITE, EXCAVATION HAD ALREADY COMMENCED AND THE MAINLINE HAD SEVERAL SURFACE SCRATCHES.   THE GOUGES WERE REPAIRED ACCORDING TO CSA STANDARDS.",False,False,False,0,False,0,0,0,0,0,0,12/27/1993,14:35:00,0,0
P93H0052,C-4,Incident,8/4/1993,13:30:00,Ontario,St. Catharines,-79.25,43.16666667,Head Office,HEAD OFFICE,Niagara Gas Transmission Limited,0,0,Nps 24,Transmission Line,0,0,0,RIGHT OF WAY SURVEILLANCE,Developed Land - Residential,0,0,0,0.0,0.0,"WHILE DIGGING A DRAINAGE DITCH ACROSS THE RIGHT-OF-WAY, A PROPERTY OWNER CONTACTED THE PIPELINE AND DAMAGED THE PROTECTIVE COATING.  THE OWNER WAS AWARE OF THE PIPELINE BUT THOUGHT THAT HIS EXCAVATIONS WOULD NOT BE DEEP ENOUGH TO DISTURB THE LINE.  THE DAMAGED COATING WAS REPAIRED.  THE HOMEOWNER WAS GIVEN A COPY OF ""GUIDELINES FOR EXCAVATIONS IN THE VICINITY OF GAS LINES"" (JANUARY 1992) AND INSTRUCTED TO CONTACT THE PIPELINE COMPANY BEFORE COMMENCING ANY EXCAVATIONS ON THE RIGHT-OF-WAY.",False,False,False,0,False,0,0,0,0,0,False,3/16/1994,09:00:00,0,0
P93V0007,C-4,Incident,1/31/1993,08:38:00,British Columbia,Kamloops,-120.31666667,50.66666667,Vancouver,VANCOUVER,Trans Mountain Pipeline Ulc,Kamloops Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),,0,0,0,2.0,0.0,"TRANS MOUNTAIN EMPLOYEES DISCOVERED THAT OIL WAS LEAKING FROM AN ""O"" RING SEAL ON A SENDING BARREL.  THE SEAL HAD FAILED BECAUSE OF INADEQUATE CLOSING PRESSURE ON THE SENDING BARREL DOOR.",False,False,True,Crude Oil,0,0,0,0,0,0,0,0,0,0,0
P93W0019,C-4,Incident,1/9/1993,13:06:00,Saskatchewan,Milden,-107.51666667,51.48333333,Winnipeg,WINNIPEG,Enbridge Pipelines Inc.,Milden Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),,0,0,0,4.0,0.0,A LEAK WAS DISCOVERED IN THE AREA OF VALVE # 2.  OIL WAS LEAKING FROM A LOOSE BLIND FLANGE CONNECTION.  THE FLANGE GASKET MATERIAL WAS REPLACED AND THE FLANGE REINSTALLED.,False,False,True,Crude Oil,0,0,0,0,0,0,0,0,0,0,0
P94H0001,C-4,Incident,1/15/1994,07:09:00,Ontario,Deux-Rivières,-78.28333333,46.25,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 1206,Compressor Station,0,0,0,Natural Gas,GAS,SCADA,Station Property,0,0,0,18250.0,0.0,"A PLC FAILURE CAUSED A LOSS OF SIGNAL TO ALL STATION YARD VALVES AND A STATION ESD WAS INITIATED.  LINE 1200-2 SUCTION SIDE VALVE WHICH ISOLATES THE YARD PIPING FROM THE MAINLINE FAILED TO CLOSE DUE TO ICE BUILDUP.  THEREFORE, WHEN THE SUCTION BLOWOFF OPENED AS PART OF THE ESD SEQUENCE, GAS FROM THE MAINLINE CONTINUED TO VENT THROUGH THE BLOWOFF.  THE BLOCK VALVE ISOLATING THE BLOWOFF FROM THE MAINLINE WAS MANUALLY CLOSED.  THE COMPRESSOR UNIT WAS RESTORED TO POWER AT 16:40 EST.  NO INTERRUPTIONS OR REDUCTION TO SERVICE.",0,0,True,Natural Gas,True,0,0,0,0,0,0,1/17/1994,18:50:00,0,0
P94H0002,C-4,Incident,1/19/1994,09:30:00,Ontario,Keyser,-81.73333333,43.05,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Keyser Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,5.0,0.0,"AN INBOARD SEAL FAILURE ON PUMP UNIT 8.2 CAUSED APPROXIMATELY 5 M3 OF CRUDE OIL TO LEAK.  BECAUSE OF ICE AND SCALE BUILD-UP, THE SEAL LEAK DETECTION SWITCH FAILED TO DETECT THE LEAK.  ON MARCH 23, AN EMPLOYEE FOUND THAT APPROXIMATELY 10 L OF RESIDUAL OIL FROM THE JAN.19 OCCURRENCE HAD FLOWED INTO A MUNICIPAL DRAINAGE DITCH THROUGH A DAMAGED VALVE IN THE STATION HOLDING POND.  ALL OIL IN THE DITCH WAS RECOVERED AND THE VALVE WAS REPAIRED.",False,False,True,Crude Oil,True,0,0,0,0,0,0,1/19/1994,19:20:00,0,0
P94H0003,B-2,Accident,2/15/1994,21:00:00,Saskatchewan,Maple Creek,-109.48333333,49.91666667,Head Office,HEAD OFFICE,Foothills Pipe Lines Ltd.,0,0,Eastern Leg - Zone 9,Transmission Line,0,Natural Gas,GAS,SCADA,Farm Land,0,0,0,99000.0,0.0,"THE PIPELINE RUPTURED AT A DELAMINATION IN THE MID-WALL OF THE PIPE AND THE ESCAPING GAS IGNITED.  THE DELAMINATION WAS PRODUCED BY THE DIFFUSION OF ATOMIC HYDROGEN IN THE PIPE STEEL.  BECAUSE OF THE HIGH WATER TABLE, THE PIPE AT THIS LOCATION HAD SADDLE WEIGHTS.  VALVES AT KP 52 AND KP 82 TRIPPED AUTOMATICALLY TO ISOLATE THE AFFECTED VALVE SECTION.  HOWEVER, THE VALVE ON THE MAINLINE BYPASS AT KP 82 FAILED TO SEAL, ALLOWING GAS TO MIGRATE UPSTREAM AND FUEL THE FIRE.  THERE WERE NO CASUALTIES.",True,False,True,Natural Gas,True,True,0,0,0,0,0,2/15/1994,23:15:00,0,0
